trace_name,split,trace_p_arrival_sample,trace_s_arrival_sample,trace_sampling_rate_hz,trace_channel,trace_npts,station_code,station_latitude_deg,station_longitude_deg,source_magnitude,source_depth_km,source_distance_km,source_latitude_deg,source_longitude_deg,event_name,preprocess_method,preprocess_highpass_hz
NGN0250109271814,train,1392,2386,100.0,ZNE,11900,NGN025,35.2807,137.8567,4.3,15.0,81.592,34.87,137.114,0109271814,raw-accel,1.0
AIC0150109271814,train,1421,1825,100.0,ZNE,11900,AIC015,34.7549,137.4047,4.3,15.0,29.472,34.87,137.114,0109271814,raw-accel,1.0
AIC0120109271814,train,1463,1720,100.0,ZNE,11900,AIC012,34.9119,137.0447,4.3,15.0,7.854,34.87,137.114,0109271814,raw-accel,1.0
FKS0189808032009,train,1321,1810,100.0,ZNE,11900,FKS018,37.3961,140.3622,4.9,11.0,38.799,37.203,139.997,9808032009,raw-accel,1.0
FKS0079808032009,train,295,1330,100.0,ZNE,11900,FKS007,37.4061,140.9632,4.9,11.0,88.416,37.203,139.997,9808032009,raw-accel,1.0
FKS0099808032009,train,1429,2151,100.0,ZNE,11900,FKS009,37.2778,140.6349,4.9,11.0,57.094,37.203,139.997,9808032009,raw-accel,1.0
FKS0159808032009,train,1336,1854,100.0,ZNE,11900,FKS015,37.0217,140.3775,4.9,11.0,39.315,37.203,139.997,9808032009,raw-accel,1.0
FKS0249808032009,train,1377,1698,100.0,ZNE,11900,FKS024,37.3957,140.1325,4.9,11.0,24.558,37.203,139.997,9808032009,raw-accel,1.0
TCG0149808032009,train,1357,2270,100.0,ZNE,11900,TCG014,36.545,140.1742,4.9,11.0,74.866,37.203,139.997,9808032009,raw-accel,1.0
FKS0299808032009,train,1477,2175,100.0,ZNE,11900,FKS029,37.0609,139.4135,4.9,11.0,54.102,37.203,139.997,9808032009,raw-accel,1.0
TCG0019808032009,train,1102,1496,100.0,ZNE,11900,TCG001,36.9417,140.0828,4.9,11.0,30.044,37.203,139.997,9808032009,raw-accel,1.0
FKS0319808032009,train,499,1423,100.0,ZNE,11900,FKS031,37.3364,140.8132,4.9,11.0,73.752,37.203,139.997,9808032009,raw-accel,1.0
TCG0069808032009,train,1265,1869,100.0,ZNE,11900,TCG006,36.7639,140.1297,4.9,11.0,50.242,37.203,139.997,9808032009,raw-accel,1.0
FKS0139808032009,train,1238,1888,100.0,ZNE,11900,FKS013,37.09,140.5563,4.9,11.0,51.154,37.203,139.997,9808032009,raw-accel,1.0
YMT0149808032009,train,443,1382,100.0,ZNE,11900,YMT014,37.9207,139.8697,4.9,11.0,80.612,37.203,139.997,9808032009,raw-accel,1.0
FKS0149808032009,train,1316,1971,100.0,ZNE,11900,FKS014,36.8683,140.43,4.9,11.0,53.515,37.203,139.997,9808032009,raw-accel,1.0
YMT0139808032009,train,289,1437,100.0,ZNE,11900,YMT013,38.0621,139.7575,4.9,11.0,97.856,37.203,139.997,9808032009,raw-accel,1.0
FKS0199808032009,train,752,1481,100.0,ZNE,11900,FKS019,37.603,140.4368,4.9,11.0,59.071,37.203,139.997,9808032009,raw-accel,1.0
FKS0089808032009,train,1306,2029,100.0,ZNE,11900,FKS008,37.4363,140.5668,4.9,11.0,56.689,37.203,139.997,9808032009,raw-accel,1.0
FKS0019808032009,train,1219,2472,100.0,ZNE,11900,FKS001,37.7949,140.9196,4.9,11.0,104.7,37.203,139.997,9808032009,raw-accel,1.0
FKS0069808032009,train,512,1490,100.0,ZNE,11900,FKS006,37.5031,140.7588,4.9,11.0,75.172,37.203,139.997,9808032009,raw-accel,1.0
IBR0019808032009,train,1359,2064,100.0,ZNE,11900,IBR001,36.7761,140.3569,4.9,11.0,57.244,37.203,139.997,9808032009,raw-accel,1.0
FKS0309808032009,train,1333,1953,100.0,ZNE,11900,FKS030,37.453,139.5133,4.9,11.0,51.023,37.203,139.997,9808032009,raw-accel,1.0
TCG0049808032009,train,616,1482,100.0,ZNE,11900,TCG004,36.8061,139.4204,4.9,11.0,67.616,37.203,139.997,9808032009,raw-accel,1.0
FKS0259808032009,train,1413,1615,100.0,ZNE,17400,FKS025,37.3077,139.9,4.9,11.0,14.469,37.203,139.997,9808032009,raw-accel,1.0
FKS0269808032009,train,1392,1884,100.0,ZNE,11900,FKS026,37.266,139.5386,4.9,11.0,41.194,37.203,139.997,9808032009,raw-accel,1.0
GNM0019808032009,train,387,1422,100.0,ZNE,11900,GNM001,36.7722,139.2248,4.9,11.0,83.681,37.203,139.997,9808032009,raw-accel,1.0
NIG0209808032009,train,1217,2294,100.0,ZNE,11900,NIG020,37.2332,138.962,4.9,11.0,91.735,37.203,139.997,9808032009,raw-accel,1.0
FKS0179808032009,train,1357,1788,100.0,ZNE,11900,FKS017,37.2842,140.3689,4.9,11.0,34.146,37.203,139.997,9808032009,raw-accel,1.0
FKS0279808032009,train,1411,1837,100.0,ZNE,14300,FKS027,37.07,139.6808,4.9,11.0,31.701,37.203,139.997,9808032009,raw-accel,1.0
FKS0119808032009,train,1360,2345,100.0,ZNE,11900,FKS011,37.0911,140.9035,4.9,11.0,81.325,37.203,139.997,9808032009,raw-accel,1.0
FKS0169808032009,train,1406,1689,100.0,ZNE,17400,FKS016,37.1228,140.1914,4.9,11.0,19.403,37.203,139.997,9808032009,raw-accel,1.0
FKS0049808032009,train,1267,2301,100.0,ZNE,11900,FKS004,37.6799,140.7346,4.9,11.0,84.003,37.203,139.997,9808032009,raw-accel,1.0
SMN0010010071832,dev,1078,1419,100.0,ZNE,11900,SMN001,35.5372,133.1612,3.9,8.0,28.792,35.313,133.32,0010071832,raw-accel,1.0
TTR0080010071832,dev,1284,1474,100.0,ZNE,11900,TTR008,35.4258,133.3301,3.9,8.0,12.58,35.313,133.32,0010071832,raw-accel,1.0
HRS0010010071832,dev,1409,2027,100.0,ZNE,11900,HRS001,35.0337,132.9018,3.9,8.0,49.099,35.313,133.32,0010071832,raw-accel,1.0
TTR0070010071832,dev,1259,1489,100.0,ZNE,12000,TTR007,35.2826,133.4876,3.9,8.0,15.586,35.313,133.32,0010071832,raw-accel,1.0
SMN0030010071832,dev,1114,1451,100.0,ZNE,11900,SMN003,35.1795,133.0929,3.9,8.0,25.417,35.313,133.32,0010071832,raw-accel,1.0
SMN0160010071832,dev,881,1478,100.0,ZNE,11900,SMN016,35.1957,132.8146,3.9,8.0,47.722,35.313,133.32,0010071832,raw-accel,1.0
FKI0060003072325,train,1106,1404,100.0,ZNE,11900,FKI006,35.7731,136.1998,3.2,10.0,22.663,35.94,136.344,0003072325,raw-accel,1.0
FKI0040003072325,train,1270,1481,100.0,ZNE,11900,FKI004,35.9789,136.4865,3.2,10.0,13.539,35.94,136.344,0003072325,raw-accel,1.0
FKI0030003072325,train,1190,1443,100.0,ZNE,11900,FKI003,36.0444,136.2279,3.2,10.0,15.621,35.94,136.344,0003072325,raw-accel,1.0
MYG0100209190458,dev,923,1436,100.0,ZNE,11900,MYG010,38.4282,141.2809,4.1,9.0,39.624,38.768,141.144,0209190458,raw-accel,1.0
MYG0080209190458,dev,1024,1465,100.0,ZNE,11900,MYG008,38.5769,141.4514,4.1,9.0,34.123,38.768,141.144,0209190458,raw-accel,1.0
IWT0100209190458,dev,1377,1658,100.0,ZNE,11900,IWT010,38.9334,141.1173,4.1,9.0,18.542,38.768,141.144,0209190458,raw-accel,1.0
MYG0020209190458,dev,1313,1752,100.0,ZNE,11900,MYG002,38.7262,141.5109,4.1,9.0,32.165,38.768,141.144,0209190458,raw-accel,1.0
MYG0050209190458,dev,814,1332,100.0,ZNE,11900,MYG005,38.7992,140.6507,4.1,9.0,42.911,38.768,141.144,0209190458,raw-accel,1.0
MYG0030209190458,dev,1425,1652,100.0,ZNE,12000,MYG003,38.7348,141.3106,4.1,9.0,14.916,38.768,141.144,0209190458,raw-accel,1.0
IWT0090209190458,dev,961,1437,100.0,ZNE,11900,IWT009,39.0187,141.4031,4.1,9.0,35.786,38.768,141.144,0209190458,raw-accel,1.0
MYG0110209190458,dev,1366,2094,100.0,ZNE,11900,MYG011,38.2972,141.5043,4.1,9.0,61.032,38.768,141.144,0209190458,raw-accel,1.0
MYG0070209190458,dev,1116,1420,100.0,ZNE,11900,MYG007,38.5876,141.2506,4.1,9.0,22.097,38.768,141.144,0209190458,raw-accel,1.0
IWT0070209190458,dev,434,1434,100.0,ZNE,11900,IWT007,39.2701,141.8561,4.1,9.0,83.1,38.768,141.144,0209190458,raw-accel,1.0
HRS0210010071203,train,1393,1996,100.0,ZNE,11900,HRS021,34.9529,133.1171,4.2,9.0,50.182,35.375,133.312,0010071203,raw-accel,1.0
SMN0030010071203,train,1019,1413,100.0,ZNE,11900,SMN003,35.1795,133.0929,4.2,9.0,29.473,35.375,133.312,0010071203,raw-accel,1.0
HRS0020010071203,train,722,1393,100.0,ZNE,11900,HRS002,34.8951,133.2755,4.2,9.0,53.481,35.375,133.312,0010071203,raw-accel,1.0
SMN0160010071203,train,1430,2055,100.0,ZNE,11900,SMN016,35.1957,132.8146,4.2,9.0,49.367,35.375,133.312,0010071203,raw-accel,1.0
TTR0070010071203,train,1449,1739,100.0,ZNE,11900,TTR007,35.2826,133.4876,4.2,9.0,18.961,35.375,133.312,0010071203,raw-accel,1.0
SMN0080010071203,train,329,1449,100.0,ZNE,11900,SMN008,34.8523,132.5308,4.2,9.0,91.825,35.375,133.312,0010071203,raw-accel,1.0
SIT0079706061809,train,736,1426,100.0,ZNE,5900,SIT007,36.054,139.3912,3.8,52.0,42.548,36.07,139.864,9706061809,raw-accel,1.0
IBR0119706061809,train,788,1405,100.0,ZNE,5900,IBR011,36.1251,140.0903,3.8,52.0,21.241,36.07,139.864,9706061809,raw-accel,1.0
TCG0089706061809,train,675,1453,100.0,ZNE,5900,TCG008,36.56,139.7675,3.8,52.0,55.183,36.07,139.864,9706061809,raw-accel,1.0
TCG0109706061809,train,1388,2335,100.0,ZNE,5900,TCG010,36.6347,139.4376,3.8,52.0,73.512,36.07,139.864,9706061809,raw-accel,1.0
IBR0049706061809,train,457,1401,100.0,ZNE,5900,IBR004,36.5273,140.4094,3.8,52.0,70.551,36.07,139.864,9706061809,raw-accel,1.0
SIT0049706061809,train,1417,2288,100.0,ZNE,5900,SIT004,36.1179,139.1045,3.8,52.0,68.469,36.07,139.864,9706061809,raw-accel,1.0
GNM0169706061809,train,387,1475,100.0,ZNE,5900,GNM016,36.1162,138.9251,3.8,52.0,84.542,36.07,139.864,9706061809,raw-accel,1.0
GNM0119706061809,train,647,1416,100.0,ZNE,5900,GNM011,36.2914,139.3609,3.8,52.0,51.444,36.07,139.864,9706061809,raw-accel,1.0
GNM0019706061809,train,1355,2508,100.0,ZNE,5900,GNM001,36.7722,139.2248,3.8,52.0,96.814,36.07,139.864,9706061809,raw-accel,1.0
TCG0039706061809,train,1406,2426,100.0,ZNE,5900,TCG003,36.8144,139.7153,3.8,52.0,83.859,36.07,139.864,9706061809,raw-accel,1.0
GNM0109706061809,train,804,1426,100.0,ZNE,5900,GNM010,36.2343,139.5331,3.8,52.0,34.887,36.07,139.864,9706061809,raw-accel,1.0
TCG0049706061809,train,1423,2527,100.0,ZNE,5900,TCG004,36.8061,139.4204,3.8,52.0,90.988,36.07,139.864,9706061809,raw-accel,1.0
SIT0059706061809,train,658,1415,100.0,ZNE,5900,SIT005,36.0562,139.2626,3.8,52.0,54.095,36.07,139.864,9706061809,raw-accel,1.0
IBR0179706061809,train,657,1413,100.0,ZNE,5900,IBR017,35.9537,140.3194,3.8,52.0,42.966,36.07,139.864,9706061809,raw-accel,1.0
IBR0109706061809,train,867,1472,100.0,ZNE,5900,IBR010,36.1843,139.9653,3.8,52.0,15.635,36.07,139.864,9706061809,raw-accel,1.0
TCG0119706061809,train,753,1434,100.0,ZNE,5900,TCG011,36.3867,139.6145,3.8,52.0,41.737,36.07,139.864,9706061809,raw-accel,1.0
IBR0139706061809,train,1409,2256,100.0,ZNE,5900,IBR013,36.1587,140.4892,3.8,52.0,57.036,36.07,139.864,9706061809,raw-accel,1.0
IBR0149706061809,train,839,1485,100.0,ZNE,5900,IBR014,36.0729,140.1947,3.8,52.0,29.732,36.07,139.864,9706061809,raw-accel,1.0
TCG0079706061809,train,681,1485,100.0,ZNE,5900,TCG007,36.5692,139.8861,3.8,52.0,55.56,36.07,139.864,9706061809,raw-accel,1.0
IBR0159706061809,train,831,1384,100.0,ZNE,5900,IBR015,36.0693,139.908,3.8,52.0,3.957,36.07,139.864,9706061809,raw-accel,1.0
TCG0139706061809,train,772,1477,100.0,ZNE,5900,TCG013,36.4368,140.0225,3.8,52.0,43.204,36.07,139.864,9706061809,raw-accel,1.0
FKS0310510222212,train,1459,2171,100.0,ZNE,11900,FKS031,37.3364,140.8132,5.6,52.0,39.556,37.078,141.12,0510222212,raw-accel,1.0
FKS0230510222212,train,1368,2729,100.0,ZNE,12000,FKS023,37.4774,139.9294,5.6,52.0,114.353,37.078,141.12,0510222212,raw-accel,1.0
IBR0030510222212,train,1333,2297,100.0,ZNE,11900,IBR003,36.5915,140.6453,5.6,52.0,68.657,37.078,141.12,0510222212,raw-accel,1.0
FKS0240510222212,train,1395,2590,100.0,ZNE,11900,FKS024,37.3957,140.1325,5.6,52.0,94.314,37.078,141.12,0510222212,raw-accel,1.0
IBR0040510222212,train,1298,2415,100.0,ZNE,11900,IBR004,36.5273,140.4094,5.6,52.0,88.073,37.078,141.12,0510222212,raw-accel,1.0
MYG0160510222212,train,1409,2746,100.0,ZNE,11000,MYG016,38.0085,140.621,5.6,52.0,112.463,37.078,141.12,0510222212,raw-accel,1.0
FKS0030510222212,train,1386,2565,100.0,ZNE,11900,FKS003,37.7613,140.4799,5.6,52.0,94.727,37.078,141.12,0510222212,raw-accel,1.0
FKS0040510222212,train,1427,2443,100.0,ZNE,11900,FKS004,37.6799,140.7346,5.6,52.0,75.115,37.078,141.12,0510222212,raw-accel,1.0
FKS0120510222212,train,1413,2075,100.0,ZNE,11900,FKS012,36.9069,140.7929,5.6,52.0,34.736,37.078,141.12,0510222212,raw-accel,1.0
YMT0120510222212,train,260,1987,100.0,ZNE,6300,YMT012,38.1074,140.0428,5.6,52.0,148.733,37.078,141.12,0510222212,raw-accel,1.0
FKS0150510222212,train,1370,2270,100.0,ZNE,11900,FKS015,37.0217,140.3775,5.6,52.0,66.209,37.078,141.12,0510222212,raw-accel,1.0
FKS0110510222212,train,1420,2016,100.0,ZNE,11900,FKS011,37.0911,140.9035,5.6,52.0,19.265,37.078,141.12,0510222212,raw-accel,1.0
FKS0160510222212,train,1488,2560,100.0,ZNE,11900,FKS016,37.1228,140.1914,5.6,52.0,82.528,37.078,141.12,0510222212,raw-accel,1.0
FKS0090510222212,train,1449,2229,100.0,ZNE,11900,FKS009,37.2778,140.6349,5.6,52.0,48.394,37.078,141.12,0510222212,raw-accel,1.0
FKS0070510222212,train,1429,2174,100.0,ZNE,11900,FKS007,37.4061,140.9632,5.6,52.0,39.045,37.078,141.12,0510222212,raw-accel,1.0
IBR0050510222212,train,1333,2709,100.0,ZNE,11900,IBR005,36.3851,140.2372,5.6,52.0,110.146,37.078,141.12,0510222212,raw-accel,1.0
IBR0020510222212,train,1394,2203,100.0,ZNE,11900,IBR002,36.7061,140.7068,5.6,52.0,55.336,37.078,141.12,0510222212,raw-accel,1.0
FKS0220510222212,train,1316,2967,100.0,ZNE,11900,FKS022,37.6002,139.6467,5.6,52.0,142.644,37.078,141.12,0510222212,raw-accel,1.0
FKS0260510222212,train,1425,3060,100.0,ZNE,7600,FKS026,37.266,139.5386,5.6,52.0,141.706,37.078,141.12,0510222212,raw-accel,1.0
IBR0190510222212,train,2665,4081,200.0,ZNE,34200,IBR019,36.8808,140.6544,5.6,52.0,46.825,37.078,141.12,0510222212,raw-accel,1.0
FKS0170510222212,train,1434,2364,100.0,ZNE,11400,FKS017,37.2842,140.3689,5.6,52.0,70.401,37.078,141.12,0510222212,raw-accel,1.0
FKS0080510222212,train,1404,2311,100.0,ZNE,11900,FKS008,37.4363,140.5668,5.6,52.0,63.14,37.078,141.12,0510222212,raw-accel,1.0
FKS0010510222212,train,1475,2542,100.0,ZNE,11900,FKS001,37.7949,140.9196,5.6,52.0,81.679,37.078,141.12,0510222212,raw-accel,1.0
MYG0100510222212,train,750,2485,100.0,ZNE,13200,MYG010,38.4282,141.2809,5.6,52.0,150.843,37.078,141.12,0510222212,raw-accel,1.0
FKS0020510222212,train,1416,2628,100.0,ZNE,11900,FKS002,37.8449,140.6013,5.6,52.0,96.815,37.078,141.12,0510222212,raw-accel,1.0
MYG0170510222212,train,1487,2741,100.0,ZNE,11900,MYG017,37.9763,140.7818,5.6,52.0,104.273,37.078,141.12,0510222212,raw-accel,1.0
FKS0140510222212,train,1349,2259,100.0,ZNE,11900,FKS014,36.8683,140.43,5.6,52.0,65.6,37.078,141.12,0510222212,raw-accel,1.0
FKS0130510222212,train,1472,2230,100.0,ZNE,11900,FKS013,37.09,140.5563,5.6,52.0,50.035,37.078,141.12,0510222212,raw-accel,1.0
FKS0190510222212,train,1555,2601,100.0,ZNE,10800,FKS019,37.603,140.4368,5.6,52.0,84.022,37.078,141.12,0510222212,raw-accel,1.0
IBR0010510222212,train,1367,2376,100.0,ZNE,11900,IBR001,36.7761,140.3569,5.6,52.0,75.705,37.078,141.12,0510222212,raw-accel,1.0
IBR0060510222212,train,1345,2545,100.0,ZNE,11900,IBR006,36.369,140.4528,5.6,52.0,98.776,37.078,141.12,0510222212,raw-accel,1.0
TCG0010510222212,train,1307,2461,100.0,ZNE,11900,TCG001,36.9417,140.0828,5.6,52.0,93.36,37.078,141.12,0510222212,raw-accel,1.0
MYG0090307261022,dev,1441,1798,100.0,ZNE,11900,MYG009,38.4466,140.8874,4.8,13.0,24.116,38.456,141.164,0307261022,raw-accel,1.0
IWT0110307261022,dev,418,1340,100.0,ZNE,11900,IWT011,39.1454,141.152,4.8,13.0,76.686,38.456,141.164,0307261022,raw-accel,1.0
YMT0090307261022,dev,1355,2289,100.0,ZNE,11900,YMT009,38.3898,140.2743,4.8,13.0,77.877,38.456,141.164,0307261022,raw-accel,1.0
YMT0070307261022,dev,1390,2236,100.0,ZNE,11900,YMT007,38.4306,140.3907,4.8,13.0,67.425,38.456,141.164,0307261022,raw-accel,1.0
MYG0030307261022,dev,1288,1724,100.0,ZNE,11900,MYG003,38.7348,141.3106,4.8,13.0,33.526,38.456,141.164,0307261022,raw-accel,1.0
YMT0060307261022,dev,462,1313,100.0,ZNE,11900,YMT006,38.6001,140.4054,4.8,13.0,67.926,38.456,141.164,0307261022,raw-accel,1.0
FKS0010307261022,dev,1121,2014,100.0,ZNE,11900,FKS001,37.7949,140.9196,4.8,13.0,76.578,38.456,141.164,0307261022,raw-accel,1.0
IWT0100307261022,dev,728,1384,100.0,ZNE,11900,IWT010,38.9334,141.1173,4.8,13.0,53.254,38.456,141.164,0307261022,raw-accel,1.0
FKS0020307261022,dev,1309,2331,100.0,ZNE,11900,FKS002,37.8449,140.6013,4.8,13.0,83.918,38.456,141.164,0307261022,raw-accel,1.0
MYG0130307261022,dev,1425,1815,100.0,ZNE,11900,MYG013,38.2663,140.9293,4.8,13.0,29.397,38.456,141.164,0307261022,raw-accel,1.0
MYG0140307261022,dev,837,1452,100.0,ZNE,11900,MYG014,38.3177,140.6357,4.8,13.0,48.56,38.456,141.164,0307261022,raw-accel,1.0
YMT0020307261022,dev,425,1480,100.0,ZNE,11900,YMT002,38.7679,140.2957,4.8,13.0,83.056,38.456,141.164,0307261022,raw-accel,1.0
YMT0050307261022,dev,1415,2522,100.0,ZNE,11900,YMT005,38.607,140.1621,4.8,13.0,88.777,38.456,141.164,0307261022,raw-accel,1.0
MYG0010307261022,dev,1345,2119,100.0,ZNE,11900,MYG001,38.9015,141.5684,4.8,13.0,60.732,38.456,141.164,0307261022,raw-accel,1.0
YMT0110307261022,dev,445,1462,100.0,ZNE,11900,YMT011,38.1502,140.2674,4.8,13.0,85.33,38.456,141.164,0307261022,raw-accel,1.0
MYG0120307261022,dev,1446,1720,100.0,ZNE,11900,MYG012,38.3233,141.0272,4.8,13.0,18.976,38.456,141.164,0307261022,raw-accel,1.0
KYT0100202262304,train,1036,1440,100.0,ZNE,11900,KYT010,35.2098,135.7738,3.7,11.0,29.239,35.055,135.514,0202262304,raw-accel,1.0
KYT0080202262304,train,1082,1401,100.0,ZNE,11900,KYT008,35.2612,135.3966,3.7,11.0,25.298,35.055,135.514,0202262304,raw-accel,1.0
SIG0100202262304,train,857,1357,100.0,ZNE,11900,SIG010,34.9718,135.8965,3.7,11.0,36.052,35.055,135.514,0202262304,raw-accel,1.0
KYT0090202262304,train,1192,1403,100.0,ZNE,11900,KYT009,35.1637,135.5016,3.7,11.0,12.143,35.055,135.514,0202262304,raw-accel,1.0
OSK0010202262304,train,1416,1652,100.0,ZNE,11900,OSK001,34.9707,135.39,3.7,11.0,14.68,35.055,135.514,0202262304,raw-accel,1.0
MIE0070202262304,train,406,1409,100.0,ZNE,11900,MIE007,34.651,136.3404,3.7,11.0,87.799,35.055,135.514,0202262304,raw-accel,1.0
HYG0100202262304,train,1062,1461,100.0,ZNE,11900,HYG010,35.0593,135.1777,3.7,11.0,30.623,35.055,135.514,0202262304,raw-accel,1.0
OSK0020202262304,train,1459,1757,100.0,ZNE,11900,OSK002,34.8573,135.5958,3.7,11.0,23.219,35.055,135.514,0202262304,raw-accel,1.0
KYT0120202262304,train,1420,1789,100.0,ZNE,11900,KYT012,34.9962,135.8188,3.7,11.0,28.522,35.055,135.514,0202262304,raw-accel,1.0
HYG0150202262304,train,1373,1715,100.0,ZNE,11900,HYG015,34.9515,135.2713,3.7,11.0,24.929,35.055,135.514,0202262304,raw-accel,1.0
KMM0150304130138,train,1080,1444,100.0,ZNE,11900,KMM015,32.2161,130.4046,3.3,12.0,26.483,32.008,130.268,0304130138,raw-accel,1.0
KGS0030304130138,train,966,1375,100.0,ZNE,11900,KGS003,32.0559,130.5874,3.3,12.0,30.585,32.008,130.268,0304130138,raw-accel,1.0
KGS0050304130138,train,1188,1503,100.0,ZNE,11900,KGS005,31.9006,130.4513,3.3,12.0,21.022,32.008,130.268,0304130138,raw-accel,1.0
KGS0060304130138,train,849,1400,100.0,ZNE,12000,KGS006,31.906,130.7021,3.3,12.0,42.508,32.008,130.268,0304130138,raw-accel,1.0
EHM0120602160346,train,1058,1709,100.0,ZNE,6000,EHM012,33.2217,132.5727,3.9,44.0,35.537,33.358,132.227,0602160346,raw-accel,1.0
EHM0090602160346,train,648,1471,100.0,ZNE,6000,EHM009,33.6324,132.7963,3.9,44.0,60.991,33.358,132.227,0602160346,raw-accel,1.0
EHM0110602160346,train,956,1505,100.0,ZNE,6000,EHM011,33.4496,132.4336,3.9,44.0,21.721,33.358,132.227,0602160346,raw-accel,1.0
OIT0040602160346,train,745,1512,100.0,ZNE,6000,OIT004,33.5666,131.7378,3.9,44.0,50.979,33.358,132.227,0602160346,raw-accel,1.0
OIT0030602160346,train,437,1458,100.0,ZNE,6000,OIT003,33.5583,131.4489,3.9,44.0,75.562,33.358,132.227,0602160346,raw-accel,1.0
YMG0180602160346,train,652,1500,100.0,ZNE,6000,YMG018,33.9091,132.3561,3.9,44.0,62.452,33.358,132.227,0602160346,raw-accel,1.0
OIT0180602160346,train,652,1561,100.0,ZNE,6000,OIT018,32.7972,131.9251,3.9,44.0,68.428,33.358,132.227,0602160346,raw-accel,1.0
OIT0110602160346,train,958,1596,100.0,ZNE,6000,OIT011,33.2461,131.8811,3.9,44.0,34.48,33.358,132.227,0602160346,raw-accel,1.0
EHM0100602160346,train,856,1567,100.0,ZNE,6000,EHM010,33.4512,132.6882,3.9,44.0,44.06,33.358,132.227,0602160346,raw-accel,1.0
EHM0130602160346,train,994,1505,100.0,ZNE,6000,EHM013,33.3924,132.1141,3.9,44.0,11.163,33.358,132.227,0602160346,raw-accel,1.0
EHM0140602160346,train,1550,2344,100.0,ZNE,6100,EHM014,32.9453,132.5047,3.9,44.0,52.686,33.358,132.227,0602160346,raw-accel,1.0
KOC0150602160346,train,1491,2381,100.0,ZNE,6200,KOC015,32.937,132.7252,3.9,44.0,65.918,33.358,132.227,0602160346,raw-accel,1.0
YMG0100602160346,train,336,1499,100.0,ZNE,6000,YMG010,34.2304,131.9822,3.9,44.0,99.637,33.358,132.227,0602160346,raw-accel,1.0
KOC0120602160346,train,487,1410,100.0,ZNE,6000,KOC012,33.1967,132.9758,3.9,44.0,71.903,33.358,132.227,0602160346,raw-accel,1.0
MYZ0020602160346,train,336,1417,100.0,ZNE,6000,MYZ002,32.6978,131.6831,3.9,44.0,89.245,33.358,132.227,0602160346,raw-accel,1.0
OIT0020602160346,train,353,1510,100.0,ZNE,6000,OIT002,33.5685,131.2678,3.9,44.0,92.031,33.358,132.227,0602160346,raw-accel,1.0
YMG0130602160346,train,313,1531,100.0,ZNE,6000,YMG013,34.031,131.5348,3.9,44.0,98.522,33.358,132.227,0602160346,raw-accel,1.0
OIT0010602160346,train,556,1502,100.0,ZNE,6000,OIT001,33.6783,131.5936,3.9,44.0,68.695,33.358,132.227,0602160346,raw-accel,1.0
OIT0070602160346,train,529,1359,100.0,ZNE,6000,OIT007,33.4152,131.6148,3.9,44.0,57.211,33.358,132.227,0602160346,raw-accel,1.0
IWT0090305280548,train,686,1493,100.0,ZNE,11900,IWT009,39.0187,141.4031,4.3,71.0,30.109,38.795,141.599,0305280548,raw-accel,1.0
MYG0040305280548,train,446,1357,100.0,ZNE,11900,MYG004,38.7292,141.0217,4.3,71.0,50.601,38.795,141.599,0305280548,raw-accel,1.0
IWT0170305280548,train,256,1484,100.0,ZNE,11900,IWT017,39.6336,141.4376,4.3,71.0,94.306,38.795,141.599,0305280548,raw-accel,1.0
IWT0100305280548,train,562,1455,100.0,ZNE,11900,IWT010,38.9334,141.1173,4.3,71.0,44.467,38.795,141.599,0305280548,raw-accel,1.0
IWT0130305280548,train,512,1471,100.0,ZNE,11900,IWT013,39.3367,141.5378,4.3,71.0,60.483,38.795,141.599,0305280548,raw-accel,1.0
MYG0010306221233,train,1447,2214,100.0,ZNE,11900,MYG001,38.9015,141.5684,4.4,74.0,8.992,38.821,141.578,0306221233,raw-accel,1.0
IWT0060306221233,train,281,1405,100.0,ZNE,11900,IWT006,39.4806,141.9652,4.4,74.0,80.609,38.821,141.578,0306221233,raw-accel,1.0
MYG0020306221233,train,1463,2260,100.0,ZNE,11900,MYG002,38.7262,141.5109,4.4,74.0,12.043,38.821,141.578,0306221233,raw-accel,1.0
IWT0130306221233,train,501,1474,100.0,ZNE,11900,IWT013,39.3367,141.5378,4.4,74.0,57.464,38.821,141.578,0306221233,raw-accel,1.0
MYG0040306221233,train,360,1304,100.0,ZNE,11900,MYG004,38.7292,141.0217,4.4,74.0,49.307,38.821,141.578,0306221233,raw-accel,1.0
IWT0120306221233,train,377,1447,100.0,ZNE,11900,IWT012,39.3209,141.1378,4.4,74.0,67.353,38.821,141.578,0306221233,raw-accel,1.0
MYG0030306221233,train,581,1424,100.0,ZNE,11900,MYG003,38.7348,141.3106,4.4,74.0,25.09,38.821,141.578,0306221233,raw-accel,1.0
IWT0070306221233,train,470,1404,100.0,ZNE,11900,IWT007,39.2701,141.8561,4.4,74.0,55.428,38.821,141.578,0306221233,raw-accel,1.0
MYG0110306221233,train,1396,2386,100.0,ZNE,11900,MYG011,38.2972,141.5043,4.4,74.0,58.612,38.821,141.578,0306221233,raw-accel,1.0
IWT0090306221233,train,582,1417,100.0,ZNE,11900,IWT009,39.0187,141.4031,4.4,74.0,26.695,38.821,141.578,0306221233,raw-accel,1.0
IWT0080306221233,train,604,1465,100.0,ZNE,11900,IWT008,39.0815,141.7083,4.4,74.0,31.089,38.821,141.578,0306221233,raw-accel,1.0
